"seq","stdDay","gubun","gubunCn","gubunEn","deathCnt","incDec","isolClearCnt","qurRate","defCnt","isolIngCnt","overFlowCnt","localOccCnt","createDt","updateDt"
10378,"2021년 06월 27일 00시",경북,庆北,Gyeongsangbuk-do,86,4,4733,"185.46",4938,119,,4,"2021-06-27 09:41:00.989",null
10379,"2021년 06월 27일 00시",경남,庆南,Gyeongsangnam-do,20,14,5030,"154.85",5205,155,1,13,"2021-06-27 09:41:00.989",null
10380,"2021년 06월 27일 00시",제주,济州,Jeju,1,2,1202,"186.96",1254,51,,2,"2021-06-27 09:41:00.989",null
10381,"2021년 06월 27일 00시",검역,隔離區,Lazaretto,5,34,3906,-,4172,261,34,,"2021-06-27 09:41:00.99",null
10382,"2021년 06월 28일 00시",합계,合计,Total,2015,501,146675,"300.06",155572,6882,29,472,"2021-06-28 09:42:55.21",null
10383,"2021년 06월 28일 00시",서울,首尔,Seoul,513,185,46086,"507.60",49407,2808,6,179,"2021-06-28 09:42:55.211",null
10384,"2021년 06월 28일 00시",부산,釜山,Busan,124,38,5823,"181.66",6198,251,1,37,"2021-06-28 09:42:55.211",null
10385,"2021년 06월 28일 00시",대구,大邱,Daegu,222,5,10253,"434.19",10579,104,,5,"2021-06-28 09:42:55.211",null
10386,"2021년 06월 28일 00시",인천,仁川,Incheon,61,31,6412,"227.33",6720,247,1,30,"2021-06-28 09:42:55.211",null
10387,"2021년 06월 28일 00시",광주,光州,Gwangju,24,7,2845,"201.07",2929,60,1,6,"2021-06-28 09:42:55.211",null
10388,"2021년 06월 28일 00시",대전,大田,Daejeon,27,7,2360,"176.37",2600,213,,7,"2021-06-28 09:42:55.211",null
10389,"2021년 06월 28일 00시",울산,蔚山,Ulsan,40,8,2684,"244.72",2807,83,1,7,"2021-06-28 09:42:55.212",null
10390,"2021년 06월 28일 00시",세종,世宗,Sejong,1,,517,"161.83",554,36,,,"2021-06-28 09:42:55.212",null
10391,"2021년 06월 28일 00시",경기,京畿,Gyeonggi-do,652,162,40988,"328.96",43589,1949,5,157,"2021-06-28 09:42:55.212",null
10392,"2021년 06월 28일 00시",강원,江原,Gangwon-do,53,17,3315,"229.53",3536,168,1,16,"2021-06-28 09:42:55.212",null
10393,"2021년 06월 28일 00시",충북,忠北,Chungcheongbuk-do,70,5,3112,"205.77",3291,109,,5,"2021-06-28 09:42:55.212",null
10394,"2021년 06월 28일 00시",충남,忠南,Chungcheongnam-do,42,8,3617,"178.33",3785,126,2,6,"2021-06-28 09:42:55.212",null
10395,"2021년 06월 28일 00시",전북,全北,Jeollabuk-do,59,2,2242,"129.15",2347,46,,2,"2021-06-28 09:42:55.213",null
10396,"2021년 06월 28일 00시",전남,全南,Jeollanam-do,15,2,1522,"87.79",1637,100,,2,"2021-06-28 09:42:55.213",null
10397,"2021년 06월 28일 00시",경북,庆北,Gyeongsangbuk-do,86,1,4737,"185.50",4939,116,,1,"2021-06-28 09:42:55.213",null
10398,"2021년 06월 28일 00시",경남,庆南,Gyeongsangnam-do,20,10,5040,"155.15",5215,155,,10,"2021-06-28 09:42:55.213",null
10399,"2021년 06월 28일 00시",제주,济州,Jeju,1,2,1212,"187.25",1256,43,,2,"2021-06-28 09:42:55.213",null
10400,"2021년 06월 28일 00시",검역,隔離區,Lazaretto,5,11,3910,-,4183,268,11,,"2021-06-28 09:42:55.213",null
10401,"2021년 06월 29일 00시",합계,合计,Total,2017,595,147077,"301.20",156167,7073,35,560,"2021-06-29 09:53:26.889",null
10402,"2021년 06월 29일 00시",서울,首尔,Seoul,513,205,46151,"509.70",49612,2948,4,201,"2021-06-29 09:53:26.889",null
10403,"2021년 06월 29일 00시",부산,釜山,Busan,124,9,5838,"181.93",6207,245,3,6,"2021-06-29 09:53:26.889",null
10404,"2021년 06월 29일 00시",대구,大邱,Daegu,222,8,10274,"434.52",10587,91,2,6,"2021-06-29 09:53:26.889",null
10405,"2021년 06월 29일 00시",인천,仁川,Incheon,61,17,6438,"227.90",6737,238,,17,"2021-06-29 09:53:26.89",null
10406,"2021년 06월 29일 00시",광주,光州,Gwangju,24,2,2856,"201.21",2931,51,,2,"2021-06-29 09:53:26.89",null
10407,"2021년 06월 29일 00시",대전,大田,Daejeon,27,25,2375,"178.07",2625,223,,25,"2021-06-29 09:53:26.89",null
10408,"2021년 06월 29일 00시",울산,蔚山,Ulsan,40,13,2687,"245.85",2820,93,,13,"2021-06-29 09:53:26.89",null
10409,"2021년 06월 29일 00시",세종,世宗,Sejong,1,3,518,"162.71",557,38,,3,"2021-06-29 09:53:26.89",null
10410,"2021년 06월 29일 00시",경기,京畿,Gyeonggi-do,654,230,41107,"330.70",43819,2058,2,228,"2021-06-29 09:53:26.89",null
10411,"2021년 06월 29일 00시",강원,江原,Gangwon-do,53,8,3326,"230.05",3544,165,,8,"2021-06-29 09:53:26.89",null
10412,"2021년 06월 29일 00시",충북,忠北,Chungcheongbuk-do,70,10,3135,"206.39",3301,96,3,7,"2021-06-29 09:53:26.891",null
10413,"2021년 06월 29일 00시",충남,忠南,Chungcheongnam-do,42,11,3624,"178.85",3796,130,,11,"2021-06-29 09:53:26.891",null
10414,"2021년 06월 29일 00시",전북,全北,Jeollabuk-do,59,7,2245,"129.53",2354,50,,7,"2021-06-29 09:53:26.891",null
10415,"2021년 06월 29일 00시",전남,全南,Jeollanam-do,15,4,1524,"88.00",1641,102,2,2,"2021-06-29 09:53:26.891",null
10416,"2021년 06월 29일 00시",경북,庆北,Gyeongsangbuk-do,86,6,4747,"185.73",4945,112,1,5,"2021-06-29 09:53:26.891",null
10417,"2021년 06월 29일 00시",경남,庆南,Gyeongsangnam-do,20,15,5056,"155.59",5230,154,2,13,"2021-06-29 09:53:26.891",null
10418,"2021년 06월 29일 00시",제주,济州,Jeju,1,6,1217,"188.15",1262,44,,6,"2021-06-29 09:53:26.892",null
10419,"2021년 06월 29일 00시",검역,隔離區,Lazaretto,5,16,3959,-,4199,235,16,,"2021-06-29 09:53:26.892",null
10420,"2021년 06월 30일 00시",합계,合计,Total,2018,794,147693,"302.74",156961,7250,35,759,"2021-06-30 09:43:12.323",null
10421,"2021년 06월 30일 00시",서울,首尔,Seoul,513,375,46501,"513.56",49987,2973,7,368,"2021-06-30 09:43:12.323",null
10422,"2021년 06월 30일 00시",부산,釜山,Busan,124,14,5852,"182.34",6221,245,1,13,"2021-06-30 09:43:12.323",null
10423,"2021년 06월 30일 00시",대구,大邱,Daegu,222,11,10294,"434.97",10598,82,,11,"2021-06-30 09:43:12.324",null
10424,"2021년 06월 30일 00시",인천,仁川,Incheon,61,30,6462,"228.92",6767,244,1,29,"2021-06-30 09:43:12.324",null
10425,"2021년 06월 30일 00시",광주,光州,Gwangju,24,6,2859,"201.62",2937,54,,6,"2021-06-30 09:43:12.324",null
10426,"2021년 06월 30일 00시",대전,大田,Daejeon,27,26,2394,"179.83",2651,230,,26,"2021-06-30 09:43:12.324",null
10427,"2021년 06월 30일 00시",울산,蔚山,Ulsan,40,4,2689,"246.20",2824,95,,4,"2021-06-30 09:43:12.324",null
10428,"2021년 06월 30일 00시",세종,世宗,Sejong,1,3,520,"163.59",560,39,,3,"2021-06-30 09:43:12.324",null
10429,"2021년 06월 30일 00시",경기,京畿,Gyeonggi-do,654,240,41213,"332.51",44059,2192,6,234,"2021-06-30 09:43:12.325",null
10430,"2021년 06월 30일 00시",강원,江原,Gangwon-do,53,15,3337,"231.02",3559,169,1,14,"2021-06-30 09:43:12.325",null
10431,"2021년 06월 30일 00시",충북,忠北,Chungcheongbuk-do,70,5,3146,"206.70",3306,90,,5,"2021-06-30 09:43:12.325",null
10432,"2021년 06월 30일 00시",충남,忠南,Chungcheongnam-do,43,8,3633,"179.23",3804,128,,8,"2021-06-30 09:43:12.325",null
10433,"2021년 06월 30일 00시",전북,全北,Jeollabuk-do,59,10,2249,"130.08",2364,56,,10,"2021-06-30 09:43:12.325",null
10434,"2021년 06월 30일 00시",전남,全南,Jeollanam-do,15,7,1537,"88.38",1648,96,,7,"2021-06-30 09:43:12.325",null
10435,"2021년 06월 30일 00시",경북,庆北,Gyeongsangbuk-do,86,4,4750,"185.88",4949,113,1,3,"2021-06-30 09:43:12.326",null
10436,"2021년 06월 30일 00시",경남,庆南,Gyeongsangnam-do,20,17,5061,"156.10",5247,166,1,16,"2021-06-30 09:43:12.326",null
10437,"2021년 06월 30일 00시",제주,济州,Jeju,1,2,1223,"188.45",1264,40,,2,"2021-06-30 09:43:12.326",null
10438,"2021년 06월 30일 00시",검역,隔離區,Lazaretto,5,17,3973,-,4216,238,17,,"2021-06-30 09:43:12.326",null
10439,"2021년 07월 01일 00시",합계,合计,Total,2021,762,148024,"304.21",157723,7678,50,712,"2021-07-01 09:42:20.537",null
10440,"2021년 07월 01일 00시",서울,首尔,Seoul,514,334,46593,"516.99",50321,3214,2,332,"2021-07-01 09:42:20.537",null
10441,"2021년 07월 01일 00시",부산,釜山,Busan,125,18,5870,"182.86",6239,244,1,17,"2021-07-01 09:42:20.537",null
10442,"2021년 07월 01일 00시",대구,大邱,Daegu,222,7,10307,"435.26",10605,76,,7,"2021-07-01 09:42:20.538",null
10443,"2021년 07월 01일 00시",인천,仁川,Incheon,61,36,6479,"230.13",6803,263,6,30,"2021-07-01 09:42:20.538",null
10444,"2021년 07월 01일 00시",광주,光州,Gwangju,24,7,2862,"202.10",2944,58,,7,"2021-07-01 09:42:20.538",null
10445,"2021년 07월 01일 00시",대전,大田,Daejeon,27,16,2406,"180.92",2667,234,,16,"2021-07-01 09:42:20.538",null
